@RELATION "Wines dataset"

@ATTRIBUTE name STRING
@ATTRIBUTE price NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE region STRING
@ATTRIBUTE sweetness {dry, semi-dry, semi-sweet, sweet}
@ATTRIBUTE grape STRING
@ATTRIBUTE manufacturer STRING
@ATTRIBUTE strength NUMERIC
@ATTRIBUTE volume NUMERIC

@DATA
'Vino Malleolus, Emilio Moro, 2020',6819,4.4,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Emilio Moro',14.5,0.75
'Vino Hermitage Rouge, Domaine Marc Sorrel, 2019',34990,4.0,Frantsija,'Dolina Rony',dry,'sira 100\%','Domaine Marc Sorrel',14.0,0.75
'Vino Nuits-Saint-Georges, Joseph Drouhin, 2021',21490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Joseph Drouhin',13.0,0.75
'Vino Pommard, Domaine Jean-Marc & Thomas Bouley, 2021',21490,3.5,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Jean-Marc & Thomas Bouley',13.0,0.75
'Vino Condado de Oriza Reserva, Pagos del Rey, 2018',2790,4.7,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Pagos del Rey',14.0,0.75
'Vino Sauvignon Blanc Estate Series, Errazuriz, 2020',1533,4.8,Chili,Akonkagua,dry,'sovin\'on blan 100\%',Errazuriz,13.0,0.75
'Vino Dolcetto d`Alba, Giacomo Fenocchio, 2021',3790,4.8,Italija,'P\'emont',dry,'dol\'chetto 100\%','Giacomo Fenocchio',13.0,0.75
'Vino Monthelie 1er Cru Sur la Velle RG, Domaine Hubert Lignier, 2021, 1.5 l',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Hubert Lignier',13.0,1.5
'Vino Sancerre Blanc La Bourgeoise, Henri Bourgeois, 2018',8990,4.3,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',14.0,0.75
'Vino Condrieu, Guigal, 2017',14490,5.0,Frantsija,'Dolina Rony',dry,'vion\'e 100\%',Guigal,14.5,0.75
'Portvejn Quinta do Noval Nacional Vintage Port v podarochnoj upakovke, 2016',214990,4.3,Portugalija,Doru,?,'tinta rorish','Quinta do Noval',19.5,0.75
'Vino Fumaio, Banfi, 2020',1743,4.6,Italija,Toskana,semi-dry,'sovin\'on blan',Banfi,12.5,0.75
'Vino Riesling, Trimbach, 2019',5290,4.6,Frantsija,'El\'zas',dry,'risling 100\%',Trimbach,13.0,0.75
'Vino Sancerre Rouge Les Baronnes, Henri Bourgeois, 2017',4219,4.7,Frantsija,'Dolina Luary',dry,'pino nuar 100\%','Henri Bourgeois',13.0,0.75
'Vino Amarone della Valpolicella Classico, Domini Veneti, 2019',5993,4.7,Italija,Veneto,semi-dry,rondinella,'Domini Veneti',15.5,0.75
'Vino Spatburgunder Kalkmergel, Knipser, 2018',8490,4.3,Germanija,'Pfal\'ts',dry,'shpetburgunder 100\%',Knipser,13.5,0.75
'Vino Shiraz Mr Borio\'s, Simonsig, 2021',2443,4.7,'Juzhnaja Afrika',Stellenbosh,dry,'shiraz 100\%',Simonsig,13.5,0.75
'Vino Gevrey-Chambertin Premier Cru Cazetiers, Domaine Bruno Clair, 2019',42490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Bruno Clair',13.5,0.75
'Vino Chateau Verdignan, 2009',5990,0.0,Frantsija,Bordo,dry,'kaberne fran','Chateau Verdignan',13.5,0.75
'Vino Clos de Vougeot Grand Cru, Domaine Jean Grivot, 2017',99990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Jean Grivot',13.5,0.75
'Vino Alter Ego, Chateau Palmer, 2015',29990,4.7,Frantsija,Bordo,dry,'pti verdo 6\%','Chateau Palmer',14.0,0.75
'Vino Chassagne-Montrachet, Olivier Leflaive Freres, 2019',33490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Olivier Leflaive Freres',14.5,0.75
'Vino Cabernet Sauvignon Vineyards, Trapiche, 2020',1390,4.4,Argentina,Mendosa,dry,'kaberne sovin\'on 100\%',Trapiche,13.5,0.75
'Vino Gavi, Ottosoldi, 2019',3990,4.6,Italija,'P\'emont',dry,'korteze 100\%',Ottosoldi,13.0,0.75
'Vino Gavi dei Gavi (Etichetta Nera), La Scolca, 2021',5990,4.7,Italija,'P\'emont',dry,'korteze 100\%','La Scolca',12.0,0.75
'Vino Vosne-Romanee Premier Cru Les Chaumes, Domaine Michel Noellat, 2021',36490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Michel Noellat',13.5,0.75
'Vino Gavi Il Valentino, La Scolca, 2022',2290,4.5,Italija,'P\'emont',dry,'korteze 100\%','La Scolca',12.0,0.75
'Vino Marques de Riscal Gran Reserva v podarochnoj upakovke, 2016, 1.5 l',29990,0.0,Ispanija,Rioha,dry,'grasiano 4\%','Marques de Riscal',15.0,1.5
'Vino Cincuenta y Cinco, Chacra, 2022',11990,5.0,Argentina,Patagonija,dry,'pino nuar 100\%',Chacra,12.0,0.75
'Vino Laurenc, Pranzegg, 2018',9990,5.0,Italija,'Trentino-Al\'to Adidzhe',dry,'lagrejn 100\%',Pranzegg,12.5,0.75
'Vino Kaberne Sovin\'on Semejnyj Pezerv, Sikory, 2019',3490,4.7,Rossija,'Kuban\'',dry,'kaberne sovin\'on 100\%',Sikory,14.0,0.75
'Vino Casa Defra Colli Berici Riserva, 2019',2140,4.6,Italija,Veneto,dry,'kaberne sovin\'on','Casa Defra',14.0,0.75
'Vino Malbec La Linda, Luigi Bosca, 2022',1690,4.5,Argentina,Mendosa,dry,'mal\'bek 100\%','Luigi Bosca',14.1,0.75
'Vino Pouilly-Fume La Demoiselle de Bourgeois, Henri Bourgeois, 2020',9490,5.0,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',14.5,0.75
'Vino Alion, Bodegas Alion, 2020',19990,5.0,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Bodegas Alion',14.5,0.75
'Vino Samas, Agricola Punica, 2022',3790,4.6,Italija,Sardinija,dry,shardone,'Agricola Punica',13.0,0.75
'Vino Bourgogne Pinot Noir, Domaine Michel Lafarge, 2020',8690,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Michel Lafarge',13.0,0.75
'Vino Riesling Selection de Vieilles Vignes, Trimbach, 2021',8990,4.4,Frantsija,'El\'zas',semi-dry,'risling 100\%',Trimbach,13.5,0.75
'Vino Carmenere Reserva, Caliterra, 2022',1890,4.4,Chili,'Tsentral\'naja Dolina',dry,karmener,Caliterra,13.5,0.75
'Vino Langhe Nebbiolo Bartome, Borgogno, 2022',8990,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%',Borgogno,14.0,0.75
'Vino Savigny-les-Beaune Premier Cru Hospices de Beaune  Cuvee Arthur Girard, Domaine Agnes Paquet, 2011',37490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Agnes Paquet',13.0,0.75
'Vino La Regina Langhe Nascetta, Braida, 2019',5490,4.6,Italija,'P\'emont',dry,'nashetta 100\%',Braida,12.5,0.75
'Vino Tenuta Regaleali Rosso del Conte, Tasca d\'Almerita, 2017',7833,4.5,Italija,Sitsilija,dry,perrikone,'Tasca d\'Almerita',14.5,0.75
'Vino Marsannay Rose, Domaine Bruno Clair, 2022',7490,4.8,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Bruno Clair',12.5,0.75
'Vino Vieris Sauvignon, Vie di Romans, 2019',9490,5.0,Italija,Friuli-Venetsija-Dzhulija,dry,'sovin\'on blan 100\%','Vie di Romans',14.0,0.75
'Vino Meursault-Blagny Premier Cru La Genelotte, Domaine Comtesse de Cherisey, 2018, 1.5 l',67490,0.0,Frantsija,Burgundija,semi-dry,'shardone 100\%','Domaine Comtesse de Cherisey',12.5,1.5
'Vino Santi Soave Classico DOC, 2022',2140,4.3,Italija,Veneto,dry,'trebb\'jano di soave',Santi,13.0,0.75
'Vino Tenuta Regaleali Le Rose, Tasca d\'Almerita, 2023',2640,4.4,Italija,Sitsilija,dry,'nerello maskaleze 100\%','Tasca d\'Almerita',13.0,0.75
'Vino Venissa Dorona v podarochnoj upakovke, 2017, 0.5 l',39990,5.0,Italija,Veneto,dry,'dorona di venetsija 100\%',Venissa,13.0,0.5
'Vino Wallufer Walkenberg Spatburgunder Auslese, J. B. Becker, 2018',17490,0.0,Germanija,Rejngau,dry,'shpetburgunder 100\%','J. B. Becker',15.0,0.75
'Vino Angel\'s Share, Two Hands, 2021',5490,4.7,Avstralija,'Juzhnaja Avstralija',dry,'shiraz 100\%','Two Hands',14.4,0.75
'Vino L’Altro Chardonnay, Pio Cesare, 2021',5290,5.0,Italija,'P\'emont',dry,'sovin\'on blan','Pio Cesare',14.0,0.75
'Vino Gruner Veltliner Loibner Vinothekfullung Smaragd, Emmerich Knoll, 2022',18490,0.0,Avstrija,'Nizhnjaja Avstrija',dry,'grjuner vel\'tliner 100\%','Emmerich Knoll',14.0,0.75
'Vino Chambertin Clos de Beze Grand Cru, Domaine Bruno Clair, 2018',94990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Bruno Clair',13.0,0.75
'Heres Pedro Ximenez El Candado, Valdespino',3244,4.9,Ispanija,Andalusija,?,'pedro himenes 100\%',Valdespino,17.0,0.75
'Vino Rose Secret, Chateau des Sarrins, 2021',11990,0.0,Frantsija,Provans,dry,grenash,'Chateau des Sarrins',13.5,0.75
'Vino Tenuta Regaleali Cabernet Sauvignon Vigna San Francesco, Tasca d\'Almerita, 2019',6494,4.8,Italija,Sitsilija,dry,'kaberne sovin\'on 100\%','Tasca d\'Almerita',14.0,0.75
'Vino Le Saint-Estephe de Montrose, Chateau Montrose, 2012',4718,4.5,Frantsija,Bordo,dry,'kaberne sovin\'on 45\%','Chateau Montrose',13.0,0.75
'Vino Mehringer Alte Reben, Nik Weis St. Urbans-Hof, 2022',3948,4.7,Germanija,'Mozel\'',semi-dry,'risling 100\%','Nik Weis St. Urbans-Hof',12.0,0.75
'Vino Collio Sauvignon Blanc, Marco Felluga, 2022',4790,3.6,Italija,Friuli-Venetsija-Dzhulija,dry,'sovin\'on blan 100\%','Marco Felluga',13.0,0.75
'Vino Chateau La Fleur-Petrus, 2019',?,5.0,Frantsija,Bordo,dry,'pti verdo','Chateau La Fleur-Petrus',15.0,0.75
'Vino Pomino Bianco, Frescobaldi, 2019',2993,4.7,Italija,Toskana,dry,'pino b\'janko',Frescobaldi,12.5,0.75
'Vino Chianti Riserva, Melini, 2019',1890,4.6,Italija,Toskana,dry,kolorino,Melini,14.0,0.75
'Vino Ginestet Bordeaux Rouge, Maison Ginestet, 2020',1990,4.1,Frantsija,Bordo,dry,'kaberne fran','Maison Ginestet',13.0,0.75
'Vino Gavi Villa Scolca, 2023',3003,4.7,Italija,'P\'emont',dry,'korteze 100\%','La Scolca',12.0,0.75
'Vino Chateau Saint-Pierre, 1999',29990,0.0,Frantsija,Bordo,dry,'kaberne fran','Chateau Saint-Pierre',12.5,0.75
'Vino Petrikor Risling, Shumrinka, 2019',1990,4.1,Rossija,'Kuban\'',dry,'risling 100\%',Shumrinka,12.7,0.75
'Vino Tenuta Regaleali Nozze d\'Oro , Tasca d\'Almerita, 2018',5290,4.0,Italija,Sitsilija,dry,'sovin\'on blan 34\%','Tasca d\'Almerita',13.5,0.75
'Vino Marques de Riscal Gran Reserva, 2018',10143,5.0,Ispanija,Rioha,dry,'tempranil\'o 100\%','Marques de Riscal',14.5,0.75
'Vino Cote Rotie Chateau d\'Ampuis, Guigal, 2015, 1.5 l',69990,5.0,Frantsija,'Dolina Rony',dry,'vion\'e 7\%',Guigal,14.0,1.5
'Vino Chateau Phelan Segur (Saint-Estephe), 2015',12990,4.2,Frantsija,Bordo,dry,'merlo 47\%','Chateau Phelan Segur',13.5,0.75
'Vino Tenuta di Valgiano, 2014',19990,5.0,Italija,Toskana,dry,'merlo 20\%','Tenuta di Valgiano',11.5,0.75
'Vino Besini Qvevri White, 2020',2093,4.3,Gruzija,Kahetija,dry,rkatsiteli,Besini,12.0,0.75
'Vino Cumaro, Umani Ronchi, 2016',6490,4.9,Italija,Marke,dry,'montepul\'chano 100\%','Umani Ronchi',13.5,0.75
'Vino Mare & Grill Vinho Verde, Quintas das Arcas, 2023',1390,4.7,Portugalija,'Min\'o',semi-dry,trejshadura,'Quintas das Arcas',9.5,0.75
'Vino Kindzmarauli Shildis Mtebi, 2023',1390,4.8,Gruzija,Kahetija,semi-sweet,'saperavi 100\%','Shildis Mtebi',11.0,0.75
'Vino Twelftree Grenache Vinegrove Road Greenock, Two Hands, 2020',9490,0.0,Avstralija,'Juzhnaja Avstralija',dry,grenash,'Two Hands',14.6,0.75
'Vino Chambolle-Musigny, Domaine Michel Noellat, 2021',21490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Michel Noellat',13.5,0.75
'Vino Lemberger Untere Bunte Mergel, Beurer, 2021',6990,5.0,Germanija,Vjurtemberg,semi-dry,'blaufrankish 100\%',Beurer,12.5,0.75
'Vino Cabernet Sauvignon / Shiraz, Simonsig, 2021',1343,4.3,'Juzhnaja Afrika',Stellenbosh,dry,shiraz,Simonsig,13.0,0.75
'Vino Le Rime, Banfi, 2023, 0.375 l',1740,5.0,Italija,Toskana,dry,'pino gridzhio',Banfi,12.5,0.375
'Vino Chateau Cantemerle, 2005, 1.5 l',34990,0.0,Frantsija,Bordo,dry,'kaberne fran 2\%','Chateau Cantemerle',13.0,1.5
'Vino Casamatta Bianco, Bibi Graetz, 2022',4790,4.8,Italija,Toskana,dry,'ansonika 10\%','Bibi Graetz',13.0,0.75
'Vino Gigondas, Guigal, 2016',7990,4.6,Frantsija,'Dolina Rony',dry,'murvedr 10\%',Guigal,15.0,0.75
'Vino Riesling Bockstein GG, Nik Weis St. Urbans-Hof, 2019',13490,4.2,Germanija,'Mozel\'',dry,'risling 100\%','Nik Weis St. Urbans-Hof',12.5,0.75
'Vino Barolo Castiglione, Vietti, 2018',16490,4.7,Italija,'P\'emont',dry,'nebbiolo 100\%',Vietti,14.5,0.75
'Vino Pinotage, Fairview, 2020',3790,4.6,'Juzhnaja Afrika','Paarl\'',dry,'pinotazh 100\%',Fairview,14.0,0.75
'Vino Sancerre Rose Les Baronnes, Henri Bourgeois, 2021',6490,4.2,Frantsija,'Dolina Luary',dry,'pino nuar 100\%','Henri Bourgeois',12.5,0.75
'Vino Ballet Blanc Krasnaja Gorka, Galitskij i Galitskij, 2022',3490,4.6,Rossija,'Kuban\'',dry,'sovin\'on blan','Galitskij i Galitskij',12.0,0.75
'Vino Bione, Armenia Wine, 2021',1890,4.4,Armenija,Aragatsotn,dry,'merlo 20\%','Armenia Wine',14.0,0.75
'Vino Chablis, Joseph Drouhin, 2020',5243,4.8,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',12.5,0.75
'Vino Cabernet Bouchet Finca Los Nobles, Luigi Bosca, 2018',11190,5.0,Argentina,Mendosa,dry,'bushe (kaberne fran)','Luigi Bosca',15.4,0.75
'Vino Chardonnay, Vina Arboleda, 2019',3790,4.6,Chili,Akonkagua,dry,'shardone 100\%','Vina Arboleda',13.0,0.75
'Vino Campo ai Sassi Rosso di Montalcino, Frescobaldi, 2019',5490,4.1,Italija,Toskana,dry,'sandzhoveze 100\%',Frescobaldi,14.0,0.75
'Vino Cortegaia, La Scolca, 2023',2106,3.7,Italija,'P\'emont',dry,korteze,'La Scolca',9.5,0.75
'Vino Merlot Heritage An 1130, Gerard Bertrand, 2020',2490,4.8,Frantsija,'Langedok-Russil\'on',dry,'merlo 100\%','Gerard Bertrand',15.0,0.75
'Vino La Jefa, Matsu, 2021',7490,5.0,Ispanija,'Kastilija i Leon',dry,'al\'bil\'o',Matsu,12.5,0.75
'Vino Chablis Grand Cru Bougros, Jean-Marc Brocard (Domaine Sainte-Claire), 2019',17990,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Jean-Marc Brocard (Domaine Sainte-Claire)',14.0,0.75
'Vino Chassagne-Montrachet, Olivier Leflaive Freres, 2020',33490,0.0,Frantsija,Burgundija,dry,'shardone 100\%','Olivier Leflaive Freres',13.0,0.75
'Vino Hans Baer Gewurztraminer, Weinkellerei Hechtsheim, 2022',1690,4.8,Germanija,Rejngessen,semi-sweet,'gevjurtstraminer 100\%','Weinkellerei Hechtsheim',10.0,0.75
'Vino Le Cabernet Franc, Catherine & Pierre Breton, 2021',6490,0.0,Frantsija,'Dolina Luary',dry,'kaberne fran 100\%','Catherine & Pierre Breton',13.0,0.75
'Vino Chambertin-Clos-de-Beze Grand Cru, Bouchard Pere & Fils, 2021',169990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Bouchard Pere & Fils',13.5,0.75
'Vino Marques de Riscal Reserva, 2020, 0.375 l',2243,4.9,Ispanija,Rioha,dry,grasiano,'Marques de Riscal',14.5,0.375
'Vino Morey-Saint-Denis, Domaine Hubert Lignier, 2021',19990,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Hubert Lignier',13.0,0.75
'Vino Gruner Veltliner Senftenberger Piri, Nigl, 2021',5390,4.4,Avstrija,'Nizhnjaja Avstrija',dry,'grjuner vel\'tliner 100\%',Nigl,12.5,0.75
'Vino Sauvignon Blanc / Semillon, Simonsig, 2022',1390,4.3,'Juzhnaja Afrika',Stellenbosh,dry,'semil\'on',Simonsig,13.5,0.75
'Vino Chenin Blanc, Fairview, 2022',3290,4.5,'Juzhnaja Afrika','Vestern Kejp',dry,'shenen blan 100\%',Fairview,13.5,0.75
'Vino Pari, Shumrinka, 2021, 0.5 l',1490,4.9,Rossija,'Kuban\'',sweet,aligote,Shumrinka,10.5,0.5
'Vino Pinot Grigio Zuc di Volpe, Volpe Pasini, 2020',6990,4.0,Italija,Friuli-Venetsija-Dzhulija,dry,'pino gridzhio 100\%','Volpe Pasini',13.0,0.75
'Vino Twelftree Grenache Mourvedre Seaview Willunga, Two Hands, 2020',8990,0.0,Avstralija,'Juzhnaja Avstralija',dry,'shiraz 4\%','Two Hands',14.3,0.75
'Vino Gruner Veltliner Kittmannsberg, Nastl, 2022',2464,4.6,Avstrija,'Nizhnjaja Avstrija',dry,'grjuner vel\'tliner 100\%',Nastl,13.0,0.75
'Vino Chateau Lanessan, 2014',4690,0.0,Frantsija,Bordo,dry,'pti verdo','Chateau Lanessan',13.5,0.75
'Vino Kjuve ¹1 Rezerv, Usad\'ba Markoth, 2022',2990,4.6,Rossija,'Kuban\'',dry,'sira 20\%','Usad\'ba Markoth',13.0,0.75
'Vino Chablis Vieilles Vignes, Jean-Marc Brocard (Domaine Sainte-Claire), 2022, 1.5 l',13990,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Jean-Marc Brocard (Domaine Sainte-Claire)',12.5,1.5
'Vino Torrontes La Linda, Luigi Bosca, 2021',1990,4.6,Argentina,Mendosa,dry,'torrontes 100\%','Luigi Bosca',13.7,0.75
'Vino Casal di Serra, Umani Ronchi, 2020',3290,4.4,Italija,Marke,dry,'verdikkio 100\%','Umani Ronchi',13.0,0.75
'Vino Tokaji Aszu 5 puttonyos, Oremus, 2016, 0.5 l',17990,0.0,Vengrija,Tokaj,sweet,shargamushkotaj,Oremus,11.5,0.5
'Vino Barbera d\'Asti la Crena, Vietti, 2018',13490,5.0,Italija,'P\'emont',dry,'barbera 100\%',Vietti,15.0,0.75
'Vino Loco Cimbali Riesling, 2021',1230,4.5,Rossija,Krym,dry,'risling rejnskij 100\%','Loco Cimbali',13.0,0.75
'Vino Pure Sauvignon Blanc, Trapiche, 2021',1990,4.0,Argentina,Mendosa,dry,'sovin\'on blan 100\%',Trapiche,13.0,0.75
'Vino Secco-Bertani Vintage Edition, 2020',4990,3.9,Italija,Veneto,dry,'kaberne sovin\'on 5\%',Bertani,13.0,0.75
'Vino Petit Chablis, Domaine des Chenevieres, 2021',4990,4.7,Frantsija,Burgundija,dry,'shardone 100\%','Domaine des Chenevieres',12.0,0.75
'Vino Noa White, 2019',3490,4.4,Armenija,'Vajots Dzor',dry,voskeat,NOA,13.5,0.75
'Vino Le Rime, Banfi, 2022',1520,4.5,Italija,Toskana,dry,'pino gridzhio',Banfi,12.5,0.75
'Vino Casal di Serra, Umani Ronchi, 2017',3290,4.4,Italija,Marke,semi-dry,'verdikkio 100\%','Umani Ronchi',13.0,0.75
'Vino Spelaja roza, Shumrinka, 2021',855,4.2,Rossija,'Kuban\'',dry,'merlo 30\%',Shumrinka,11.9,0.75
'Vino Morey-Saint-Denis Premier Cru Les Blanchards, Domaine Hubert Lignier, 2021',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Hubert Lignier',13.0,0.75
'Vino Secco-Bertani Vintage Edition, 2019',4990,3.9,Italija,Veneto,dry,'kaberne sovin\'on 5\%',Bertani,13.0,0.75
'Vino Tei, Sandro Fay, 2021',4640,4.0,Italija,Lombardija,dry,'nebbiolo 100\%','Sandro Fay',13.0,0.75
'Vino Pouilly-Fume La Demoiselle de Bourgeois, Henri Bourgeois, 2017',9490,5.0,Frantsija,'Dolina Luary',dry,'sovin\'on blan 100\%','Henri Bourgeois',13.0,0.75
'Vino Chateau La Lagune, 2005, 3 l',?,0.0,Frantsija,Bordo,dry,'pti verdo','Chateau La Lagune',13.0,3.0
'Vino Crozes-Hermitage Rouge, Guigal, 2020',6490,4.6,Frantsija,'Dolina Rony',dry,'sira 100\%',Guigal,13.5,0.75
'Vino Wiltinger Alte Reben, Nik Weis St. Urbans-Hof, 2021',5490,4.7,Germanija,'Mozel\'',semi-dry,'risling 100\%','Nik Weis St. Urbans-Hof',11.0,0.75
'Vino Negroamaro Rosso Feudo Monaci, Castello Monaci, 2021',1990,4.5,Italija,Apulija,dry,negroamaro,'Castello Monaci',12.5,0.75
'Vino La Gioia, Riecine, 2019',14490,4.6,Italija,Toskana,dry,'sandzhoveze 100\%',Riecine,14.5,0.75
'Vino Chateau Talbot Grand Cru Classe (Saint-Julien), 2016',23490,5.0,Frantsija,Bordo,dry,'pti verdo 6\%','Chateau Talbot',13.5,0.75
'Vino Albarino Gran Vinum, Adegas Gran Vinum, 2023',3843,4.6,Ispanija,Galisija,dry,'al\'barin\'o 100\%','Adegas Gran Vinum',12.5,0.75
'Vino Bardolino Classico Ca\' Bordenis, Santi, 2022',2140,4.0,Italija,Veneto,dry,molinara,Santi,12.5,0.75
'Vino Tenuta Regaleali Cygnus v podarochnoj upakovke, Tasca d\'Almerita, 2020, 1.5 l',12490,5.0,Italija,Sitsilija,dry,'kaberne sovin\'on 40\%','Tasca d\'Almerita',14.0,1.5
'Vino Pouilly-Fuisse, Joseph Drouhin, 2021',8743,4.9,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',13.0,0.75
'Vino Tus Reserve White, 2020',4490,4.7,Armenija,Tavush,dry,'lalvari 100\%',TUS,12.5,0.75
'Vino Pinot Grigio Mongris, Marco Felluga, 2022, 0.375 l',2690,4.9,Italija,Friuli-Venetsija-Dzhulija,dry,'pino gridzhio 100\%','Marco Felluga',13.0,0.375
'Vino Clarendelle by Haut-Brion Blanc, Domaine Clarence Dillon, 2022',4290,4.6,Frantsija,Bordo,dry,'mjuskadel\'','Domaine Clarence Dillon',13.0,0.75
'Vino Beaujolais Morgon Domaine des Hospices de Belleville, Joseph Drouhin, 2021',5640,5.0,Frantsija,Burgundija,dry,'game 100\%','Joseph Drouhin',13.0,0.75
'Vino Pommard, Olivier Leflaive Freres, 2016',22490,4.3,Frantsija,Burgundija,dry,'pino nuar 100\%','Olivier Leflaive Freres',13.0,0.75
'Vino Tenuta Regaleali Chardonnay Vigna San Francesco, Tasca d\'Almerita, 2018',6993,4.7,Italija,Sitsilija,dry,'shardone 100\%','Tasca d\'Almerita',14.0,0.75
'Vino Marques de Riscal Gran Reserva, 2016',10143,5.0,Ispanija,Rioha,dry,'grasiano 4\%','Marques de Riscal',15.0,0.75
'Vino Le Grand Noir Rose, 2023',1840,4.3,Frantsija,'Langedok-Russil\'on',dry,'shiraz 15\%','Le Grand Noir',12.5,0.75
'Vino Chardonnay, Domaine Tariquet, 2023',2790,4.8,Frantsija,Jugo-Zapad,dry,'shardone 100\%','Domaine Tariquet',12.5,0.75
'Vino Tenuta Regaleali Nero d\'Avola, Tasca d\'Almerita, 2021',2240,4.5,Italija,Sitsilija,dry,'nero d avola 100\%','Tasca d\'Almerita',13.0,0.75
'Vino Tavel, Guigal, 2022',4290,4.4,Frantsija,'Dolina Rony',dry,'sira 10\%',Guigal,14.0,0.75
'Vino Piane Colline Novaresi, Le Piane, 2017',12490,0.0,Italija,'P\'emont',dry,vespolina,'Le Piane',14.0,0.75
'Vino Barbera d`Alba Il Cerreto, Roberto Voerzio, 2020',10990,0.0,Italija,'P\'emont',dry,'barbera 100\%','Roberto Voerzio',14.0,0.75
'Vino Pommard, Joseph Drouhin, 2018',21490,4.8,Frantsija,Burgundija,dry,'pino nuar 100\%','Joseph Drouhin',13.0,0.75
'Vino Moulin-a-Vent, Domaine Anne-Francoise Gros, 2020',8990,0.0,Frantsija,Burgundija,dry,'game 100\%','Domaine Anne-Francoise Gros',14.5,0.75
'Vino Estelar Carmenere, Santa Carolina, 2020',1190,4.4,Chili,'Tsentral\'naja Dolina',dry,'karmener 100\%','Santa Carolina',13.5,0.75
'Portvejn Graham`s First Flight Colheita Port v podarochnoj upakovke, 2003',13490,5.0,Portugalija,Doru,sweet,'tinta amarela',Graham`s,20.0,0.75
'Vino Petrikor Aligote + Petrikor Krasnoe v podarochnoj upakovke, Shumrinka',4490,5.0,Rossija,'Kuban\'',?,?,Shumrinka,?,0.75
'Vino Chardonnay, Casa Defra, 2023',1590,4.5,Italija,Veneto,semi-dry,'shardone 100\%','Casa Defra',12.0,0.75
'Vino Gevrey-Chambertin Premier Cru Clos de Varoilles, Domaine de Varoilles, 2017',27490,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine de Varoilles',13.5,0.75
'Vino Pinot Bianco, Cantina Terlan, 2023',4490,4.6,Italija,'Trentino-Al\'to Adidzhe',dry,'pino b\'janko 100\%','Cantina Terlan',13.5,0.75
'Vino Chateau Figeac, 2014',69990,4.3,Frantsija,Bordo,dry,'kaberne fran','Chateau Figeac',13.0,0.75
'Vino Juzhnaja Vertikal\' Kaberne Fran Rezerv, Chateau de Talu, 2019',2990,0.0,Rossija,'Kuban\'',dry,'kaberne fran 100\%','Chateau de Talu',13.5,0.75
'Vino Zinfandel, Conti Zecca, 2023',1953,4.2,Italija,Apulija,semi-dry,'primitivo 100\%','Conti Zecca',14.0,0.75
'Portvejn Quinta do Noval Nacional Vintage Port v podarochnoj upakovke, 2019',214990,4.3,Portugalija,Doru,?,'tinta rorish','Quinta do Noval',19.5,0.75
'Vino Condrieu La Petite Cote, Yves Cuilleron, 2023',12990,5.0,Frantsija,'Dolina Rony',dry,'vion\'e 100\%','Yves Cuilleron',13.5,0.75
'Vino Barolo Falletto, Bruno Giacosa, 2019',64990,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%','Bruno Giacosa',14.5,0.75
'Vino Saperavi, Besini, 2021',1140,4.3,Gruzija,Kahetija,dry,'saperavi 100\%',Besini,12.5,0.75
'Vino Mukuzani, Besini, 2023',1148,4.7,Gruzija,Kahetija,dry,'saperavi 100\%',Besini,12.5,0.75
'Vino Brunello di Montalcino Poggio alle Mura, Banfi, 2018',19990,4.7,Italija,Toskana,dry,'sandzhoveze 100\%',Banfi,15.0,0.75
'Vino Riesling Loibner Federspiel, Emmerich Knoll, 2023',6790,5.0,Avstrija,'Nizhnjaja Avstrija',dry,'risling 100\%','Emmerich Knoll',12.0,0.75
